Python: [
    // ==================== LEVEL 1 (EASY - 90 Questions) ====================

"DSA": [
  // ==================== DSA LEVEL 1 (EASY - 90 Questions) ====================
    { level: "Level 1", question: "What is a Data Structure?", options: ["A specialized format for organizing, processing, retrieving and storing data", "A programming language", "A hardware component", "An operating system tool"], answer: "A specialized format for organizing, processing, retrieving and storing data" },
    { level: "Level 1", question: "Which data structure follows the FIFO (First-In, First-Out) principle?", options: ["Queue", "Stack", "Tree", "Graph"], answer: "Queue" },
    { level: "Level 1", question: "Which data structure follows the LIFO (Last-In, First-Out) principle?", options: ["Stack", "Queue", "Array", "Linked List"], answer: "Stack" },
    { level: "Level 1", question: "What is the time complexity to access an element in an Array by its index?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "Which operation is used to insert an element into a Stack?", options: ["Push", "Pop", "Enqueue", "Dequeue"], answer: "Push" },
    { level: "Level 1", question: "Which operation is used to remove an element from a Stack?", options: ["Pop", "Push", "Enqueue", "Dequeue"], answer: "Pop" },
    { level: "Level 1", question: "Which operation is used to insert an element into a Queue?", options: ["Enqueue", "Dequeue", "Push", "Pop"], answer: "Enqueue" },
    { level: "Level 1", question: "Which operation is used to remove an element from a Queue?", options: ["Dequeue", "Enqueue", "Pop", "Push"], answer: "Dequeue" },
    { level: "Level 1", question: "In a Stack, what does the 'Peek' or 'Top' operation do?", options: ["Returns the top element without removing it", "Removes the top element", "Adds a new element", "Clears the stack"], answer: "Returns the top element without removing it" },
    { level: "Level 1", question: "Which linear data structure consists of nodes where each node contains a data field and a reference to the next node?", options: ["Singly Linked List", "Array", "Stack", "Binary Tree"], answer: "Singly Linked List" },
    { level: "Level 1", question: "What is the worst-case time complexity of Linear Search?", options: ["O(n)", "O(1)", "O(log n)", "O(n^2)"], answer: "O(n)" },
    { level: "Level 1", question: "What is the prerequisite condition for performing Binary Search on an Array?", options: ["Array must be sorted", "Array must contain even number of elements", "Array must be empty", "Array elements must be unique"], answer: "Array must be sorted" },
    { level: "Level 1", question: "What is the time complexity of Binary Search in the worst case?", options: ["O(log n)", "O(n)", "O(1)", "O(n log n)"], answer: "O(log n)" },
    { level: "Level 1", question: "Which simple sorting algorithm repeatedly swaps adjacent elements if they are in the wrong order?", options: ["Bubble Sort", "Quick Sort", "Merge Sort", "Heap Sort"], answer: "Bubble Sort" },
    { level: "Level 1", question: "What is the worst-case time complexity of Bubble Sort?", options: ["O(n^2)", "O(n)", "O(n log n)", "O(1)"], answer: "O(n^2)" },
    { level: "Level 1", question: "In a Doubly Linked List, how many pointers/references does each node typically store?", options: ["2 (Previous and Next)", "1 (Next only)", "3", "0"], answer: "2 (Previous and Next)" },
    { level: "Level 1", question: "What condition occurs when attempting to pop an element from an empty Stack?", options: ["Underflow", "Overflow", "Segmentation Fault", "Deadlock"], answer: "Underflow" },
    { level: "Level 1", question: "What condition occurs when attempting to push an element into a full Stack of fixed size?", options: ["Overflow", "Underflow", "Null Pointer Exception", "Infinite Loop"], answer: "Overflow" },
    { level: "Level 1", question: "Which non-linear hierarchical data structure consists of nodes connected by edges?", options: ["Tree", "Stack", "Queue", "Array"], answer: "Tree" },
    { level: "Level 1", question: "What is the top-most node of a Tree called?", options: ["Root", "Leaf", "Parent", "Child"], answer: "Root" },
    { level: "Level 1", question: "What is a node in a Tree called if it has no children?", options: ["Leaf node", "Root node", "Internal node", "Ancestor"], answer: "Leaf node" },
    { level: "Level 1", question: "What is the maximum number of children a node can have in a Binary Tree?", options: ["2", "1", "3", "Unlimited"], answer: "2" },
    { level: "Level 1", question: "In a Binary Search Tree (BST), where are values smaller than the root node stored?", options: ["In the left subtree", "In the right subtree", "At the leaf node only", "Randomly"], answer: "In the left subtree" },
    { level: "Level 1", question: "In a Binary Search Tree (BST), where are values larger than the root node stored?", options: ["In the right subtree", "In the left subtree", "At the root only", "In a separate array"], answer: "In the right subtree" },
    { level: "Level 1", question: "Which Tree traversal processes nodes in the order: Left, Root, Right?", options: ["Inorder", "Preorder", "Postorder", "Level-order"], answer: "Inorder" },
    { level: "Level 1", question: "Which Tree traversal processes nodes in the order: Root, Left, Right?", options: ["Preorder", "Inorder", "Postorder", "Level-order"], answer: "Preorder" },
    { level: "Level 1", question: "Which Tree traversal processes nodes in the order: Left, Right, Root?", options: ["Postorder", "Inorder", "Preorder", "Breadth-First"], answer: "Postorder" },
    { level: "Level 1", question: "An Inorder traversal of a Binary Search Tree (BST) produces elements in what order?", options: ["Sorted (Ascending) order", "Reverse order", "Unsorted order", "Random order"], answer: "Sorted (Ascending) order" },
    { level: "Level 1", question: "Which non-linear data structure consists of vertices (nodes) and edges connecting them?", options: ["Graph", "Queue", "Stack", "Array"], answer: "Graph" },
    { level: "Level 1", question: "What is a Graph called if its edges have a specific direction associated with them?", options: ["Directed Graph (Digraph)", "Undirected Graph", "Weighted Graph", "Bipartite Graph"], answer: "Directed Graph (Digraph)" },
    { level: "Level 1", question: "Which algorithm traversal strategy uses a Queue to explore nodes layer by layer?", options: ["Breadth-First Search (BFS)", "Depth-First Search (DFS)", "Dijkstra's Algorithm", "Binary Search"], answer: "Breadth-First Search (BFS)" },
    { level: "Level 1", question: "Which algorithm traversal strategy uses a Stack (or Recursion) to explore as far as possible along each branch?", options: ["Depth-First Search (DFS)", "Breadth-First Search (BFS)", "Kruskal's Algorithm", "Linear Search"], answer: "Depth-First Search (DFS)" },
    { level: "Level 1", question: "What is Big O notation used for in computer science?", options: ["To describe the upper bound performance / time or space complexity of an algorithm", "To measure hardware clock speed", "To debug syntax errors", "To compile code into machine language"], answer: "To describe the upper bound performance / time or space complexity of an algorithm" },
    { level: "Level 1", question: "What is the Big O notation for constant time complexity?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "What is the Big O notation for linear time complexity?", options: ["O(n)", "O(1)", "O(log n)", "O(2^n)"], answer: "O(n)" },
    { level: "Level 1", question: "What is the Big O notation for quadratic time complexity?", options: ["O(n^2)", "O(n)", "O(n log n)", "O(1)"], answer: "O(n^2)" },
    { level: "Level 1", question: "Which simple sorting algorithm finds the minimum element from the unsorted part and places it at the beginning?", options: ["Selection Sort", "Bubble Sort", "Insertion Sort", "Merge Sort"], answer: "Selection Sort" },
    { level: "Level 1", question: "Which simple sorting algorithm builds the final sorted array one item at a time by inserting elements into their correct position?", options: ["Insertion Sort", "Bubble Sort", "Selection Sort", "Quick Sort"], answer: "Insertion Sort" },
    { level: "Level 1", question: "What is the best-case time complexity of Insertion Sort on an already sorted array?", options: ["O(n)", "O(n^2)", "O(log n)", "O(1)"], answer: "O(n)" },
    { level: "Level 1", question: "What is Recursion in programming?", options: ["A function calling itself directly or indirectly to solve a smaller instance of a problem", "A loop that never ends", "An array storing multiple data types", "A dynamic memory assignment"], answer: "A function calling itself directly or indirectly to solve a smaller instance of a problem" },
    { level: "Level 1", question: "What is essential in every recursive function to prevent an infinite loop / stack overflow?", options: ["Base Case", "Global Variable", "Pointer", "Switch statement"], answer: "Base Case" },
    { level: "Level 1", question: "Which data structure is implicitly used by the system during recursive function calls?", options: ["Call Stack", "Queue", "Heap", "Hash Table"], answer: "Call Stack" },
    { level: "Level 1", question: "What is a Hash Table (or Hash Map)?", options: ["A data structure that maps keys to values using a hash function", "A sorted sequential list", "A complete binary tree", "A directed graph"], answer: "A data structure that maps keys to values using a hash function" },
    { level: "Level 1", question: "What is the ideal average-case search time complexity in a Hash Table?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "What is a Hash Collision?", options: ["When two distinct keys produce the same hash index via the hash function", "When the hash table is completely full", "When a key is missing from the table", "When memory is deallocated"], answer: "When two distinct keys produce the same hash index via the hash function" },
    { level: "Level 1", question: "Which data structure allows insertion and deletion from BOTH ends?", options: ["Deque (Double-Ended Queue)", "Simple Queue", "Stack", "Priority Queue"], answer: "Deque (Double-Ended Queue)" },
    { level: "Level 1", question: "In a Priority Queue, how are elements dequeued?", options: ["Based on priority associated with each element", "Strictly First-In First-Out", "Strictly Last-In First-Out", "In random order"], answer: "Based on priority associated with each element" },
    { level: "Level 1", question: "Which tree-based data structure is commonly used to efficiently implement a Priority Queue?", options: ["Binary Heap", "Binary Search Tree", "AVL Tree", "B-Tree"], answer: "Binary Heap" },
    { level: "Level 1", question: "In a Max-Heap, what is the key property regarding the root node?", options: ["The root node is always greater than or equal to its children", "The root node is always smaller than its children", "The root node is equal to zero", "The root node is a leaf node"], answer: "The root node is always greater than or equal to its children" },
    { level: "Level 1", question: "In a Min-Heap, what is the key property regarding the root node?", options: ["The root node is always smaller than or equal to its children", "The root node is always greater than its children", "The root node contains the maximum element", "The root node has no children"], answer: "The root node is always smaller than or equal to its children" },
    { level: "Level 1", question: "What is the time complexity of searching an element in a balanced Binary Search Tree (BST)?", options: ["O(log n)", "O(n)", "O(1)", "O(n^2)"], answer: "O(log n)" },
    { level: "Level 1", question: "What is the worst-case search time complexity in a skewed Binary Search Tree?", options: ["O(n)", "O(log n)", "O(1)", "O(n log n)"], answer: "O(n)" },
    { level: "Level 1", question: "What is the last node's 'next' reference pointing to in a standard Singly Linked List?", options: ["Null (or None)", "Head node", "Root node", "Random memory address"], answer: "Null (or None)" },
    { level: "Level 1", question: "What is a Circular Linked List?", options: ["A linked list where the last node points back to the first (head) node", "A list with 3 pointers per node", "A list implemented as a 2D matrix", "A list that cannot be traversed"], answer: "A linked list where the last node points back to the first (head) node" },
    { level: "Level 1", question: "What is Space Complexity?", options: ["The amount of memory space required by an algorithm as a function of input size", "The total lines of source code", "The execution time on a CPU", "The storage capacity of a hard drive"], answer: "The amount of memory space required by an algorithm as a function of input size" },
    { level: "Level 1", question: "What is the space complexity of an iterative Linear Search algorithm?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "Which sorting algorithm divides the input array into two halves, calls itself for the two halves, and then merges them?", options: ["Merge Sort", "Quick Sort", "Bubble Sort", "Selection Sort"], answer: "Merge Sort" },
    { level: "Level 1", question: "What algorithmic paradigm does Merge Sort follow?", options: ["Divide and Conquer", "Greedy Method", "Dynamic Programming", "Backtracking"], answer: "Divide and Conquer" },
    { level: "Level 1", question: "What is the time complexity of Merge Sort in all cases (Best, Average, Worst)?", options: ["O(n log n)", "O(n^2)", "O(n)", "O(log n)"], answer: "O(n log n)" },
    { level: "Level 1", question: "Which sorting algorithm picks an element as a 'pivot' and partitions the array around it?", options: ["Quick Sort", "Merge Sort", "Insertion Sort", "Heap Sort"], answer: "Quick Sort" },
    { level: "Level 1", question: "What is the average-case time complexity of Quick Sort?", options: ["O(n log n)", "O(n^2)", "O(n)", "O(1)"], answer: "O(n log n)" },
    { level: "Level 1", question: "What is the worst-case time complexity of Quick Sort?", options: ["O(n^2)", "O(n log n)", "O(n)", "O(log n)"], answer: "O(n^2)" },
    { level: "Level 1", question: "What is a Stable Sorting algorithm?", options: ["An algorithm that preserves the relative order of equal elements in the sorted output", "An algorithm that uses O(1) extra space", "An algorithm that never fails", "An algorithm running in O(n) time"], answer: "An algorithm that preserves the relative order of equal elements in the sorted output" },
    { level: "Level 1", question: "Is Bubble Sort a stable sorting algorithm?", options: ["Yes", "No", "Only for integers", "Only when array size is even"], answer: "Yes" },
    { level: "Level 1", question: "What is an In-Place algorithm?", options: ["An algorithm that transforms input using no auxiliary memory beyond a small constant amount O(1)", "An algorithm that copies input into a new array", "An algorithm that runs on a single thread", "An algorithm requiring O(n) extra space"], answer: "An algorithm that transforms input using no auxiliary memory beyond a small constant amount O(1)" },
    { level: "Level 1", question: "Which data structure is best suited for evaluating postfix algebraic expressions?", options: ["Stack", "Queue", "Tree", "Array"], answer: "Stack" },
    { level: "Level 1", question: "Which data structure is best suited for implementing a FIFO printer spooler queue?", options: ["Queue", "Stack", "Binary Search Tree", "Graph"], answer: "Queue" },
    { level: "Level 1", question: "What is the degree of a vertex in an undirected Graph?", options: ["The number of edges connected to that vertex", "The total number of vertices in graph", "The height of the node", "The weight of incoming edges"], answer: "The number of edges connected to that vertex" },
    { level: "Level 1", question: "What is a Path in a Graph?", options: ["A sequence of vertices connected by edges", "A single isolated node", "A set of disconnected vertices", "The maximum weight edge"], answer: "A sequence of vertices connected by edges" },
    { level: "Level 1", question: "What is a Cycle in a Graph?", options: ["A path that starts and ends at the same vertex with no repeated edges", "A path with no edges", "A graph with no vertices", "A linear sequence of nodes"], answer: "A path that starts and ends at the same vertex with no repeated edges" },
    { level: "Level 1", question: "What is a DAG?", options: ["Directed Acyclic Graph", "Dynamic Array Graph", "Direct Adjacent Graph", "Double Associated Graph"], answer: "Directed Acyclic Graph" },
    { level: "Level 1", question: "What is a Complete Binary Tree?", options: ["A tree where every level except possibly the last is completely filled, and all nodes are as far left as possible", "A tree where every node has 2 children", "A tree with height 0", "A tree where nodes have only right children"], answer: "A tree where every level except possibly the last is completely filled, and all nodes are as far left as possible" },
    { level: "Level 1", question: "What is a Full Binary Tree?", options: ["A binary tree where every node has either 0 or 2 children", "A tree filled up to height h", "A tree with no leaf nodes", "A tree with strictly 1 child per node"], answer: "A binary tree where every node has either 0 or 2 children" },
    { level: "Level 1", question: "What is the height of a Tree defined as?", options: ["The length of the longest path from the root node to a leaf node", "The total number of nodes in tree", "The number of root nodes", "The degree of root node"], answer: "The length of the longest path from the root node to a leaf node" },
    { level: "Level 1", question: "What is the depth of a Node in a Tree?", options: ["The distance/number of edges from the root to that specific node", "The number of leaf nodes below it", "The total nodes in subtree", "The height of the entire tree"], answer: "The depth of a Node in a Tree?" },
    { level: "Level 1", question: "What is an Auxiliary Space in algorithm analysis?", options: ["Extra space or temporary space used by an algorithm excluding input data", "Space taken up by compiler", "Total hard disk space available", "Space taken by input variables only"], answer: "Extra space or temporary space used by an algorithm excluding input data" },
    { level: "Level 1", question: "Which data structure uses key-value indexing for fast set operations without duplicate elements?", options: ["HashSet / Set", "LinkedList", "Array", "Stack"], answer: "HashSet / Set" },
    { level: "Level 1", question: "What is the time complexity of deleting a node from the front of a Singly Linked List (given head pointer)?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "What is the time complexity of inserting a node at the beginning of a Singly Linked List?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "What is the time complexity of deleting a node at the end of a Singly Linked List without tail pointer?", options: ["O(n)", "O(1)", "O(log n)", "O(n^2)"], answer: "O(n)" },
    { level: "Level 1", question: "Which data structure is suitable for undo operations in text editors?", options: ["Stack", "Queue", "Heap", "Graph"], answer: "Stack" },
    { level: "Level 1", question: "Which data structure is used for Breadth-First Search (BFS) traversal of a graph?", options: ["Queue", "Stack", "Binary Search Tree", "Priority Queue"], answer: "Queue" },
    { level: "Level 1", question: "Which data structure is used for Depth-First Search (DFS) traversal of a graph?", options: ["Stack", "Queue", "Min-Heap", "Array"], answer: "Stack" },
    { level: "Level 1", question: "What is an Array?", options: ["A collection of elements stored at contiguous memory locations", "A non-linear linked memory list", "A dynamic hierarchical node set", "A key-value hash container"], answer: "A collection of elements stored at contiguous memory locations" },
    { level: "Level 1", question: "What is the index of the first element in standard 0-indexed arrays?", options: ["0", "1", "-1", "None"], answer: "0" },
    { level: "Level 1", question: "What is the Big O time complexity for searching an element in an unsorted array of size n?", options: ["O(n)", "O(1)", "O(log n)", "O(n^2)"], answer: "O(n)" },
    { level: "Level 1", question: "What is a Dynamic Array?", options: ["An array that resizes itself automatically when full", "An array with fixed memory that never changes", "A linked list with random access", "A 3D matrix"], answer: "An array that resizes itself automatically when full" },
    { level: "Level 1", question: "What is the amortized insertion time complexity for pushing an element to a Dynamic Array?", options: ["O(1)", "O(n)", "O(log n)", "O(n^2)"], answer: "O(1)" },
    { level: "Level 1", question: "What is a Sparse Matrix?", options: ["A matrix in which most of the elements are zero", "A matrix with equal rows and columns", "A 1D array converted to 2D", "A matrix containing negative numbers only"], answer: "A matrix in which most of the elements are zero" },
    { level: "Level 1", question: "What is a Greedy Algorithm?", options: ["An algorithmic approach that makes the locally optimal choice at each step with the hope of finding a global optimum", "An algorithm that tries all possible combinations", "An algorithm that stores past intermediate subproblem results", "An algorithm that randomizes inputs"], answer: "An algorithmic approach that makes the locally optimal choice at each step with the hope of finding a global optimum" },

    // ==================== DSA LEVEL 2 (MEDIUM - 90 Questions) ====================
    { level: "Level 2", question: "What is Dynamic Programming?", options: ["An algorithmic technique that solves complex problems by breaking them down into simpler subproblems and storing their solutions", "A method for dynamic memory allocation", "Programming in dynamically typed languages", "Real-time client-side scripting"], answer: "An algorithmic technique that solves complex problems by breaking them down into simpler subproblems and storing their solutions" },
    { level: "Level 2", question: "What are the two key properties required for a problem to be solved using Dynamic Programming?", options: ["Overlapping Subproblems and Optimal Substructure", "Greedy Choice Property and Divide and Conquer", "LIFO order and FIFO order", "Deterministic and Non-deterministic bounds"], answer: "Overlapping Subproblems and Optimal Substructure" },
    { level: "Level 2", question: "What is Memoization in Dynamic Programming?", options: ["Top-down approach that caches results of function calls to avoid redundant computations", "Bottom-up approach filling a tabular matrix", "Clearing memory after execution", "Converting recursive functions to iterative loops"], answer: "Top-down approach that caches results of function calls to avoid redundant computations" },
    { level: "Level 2", question: "What is Tabulation in Dynamic Programming?", options: ["Bottom-up approach that fills an iteration table iteratively from base cases to final solution", "Top-down recursive caching technique", "Converting arrays into hash tables", "Sorting elements into priority buckets"], answer: "Bottom-up approach that fills an iteration table iteratively from base cases to final solution" },
    { level: "Level 2", question: "What algorithm uses Floyd's Cycle-Finding (Tortoise and Hare) strategy?", options: ["Detecting cycles in a Linked List", "Finding shortest path in weighted graph", "Balancing an AVL tree", "Pattern matching in text"], answer: "Detecting cycles in a Linked List" },
    { level: "Level 2", question: "How does Floyd's Cycle-Detection algorithm operate?", options: ["Uses two pointers moving at different speeds (slow moves 1 step, fast moves 2 steps)", "Uses two pointers moving backwards from tail", "Uses a hash table to log all visited node addresses", "Uses recursive stack depth count"], answer: "Uses two pointers moving at different speeds (slow moves 1 step, fast moves 2 steps)" },
    { level: "Level 2", question: "What algorithm finds the shortest path from a single source vertex to all other vertices in a weighted graph with non-negative edge weights?", options: ["Dijkstra's Algorithm", "Bellman-Ford Algorithm", "Floyd-Warshall Algorithm", "Kruskal's Algorithm"], answer: "Dijkstra's Algorithm" },
    { level: "Level 2", question: "What is the primary data structure used to optimize Dijkstra's Algorithm implementation?", options: ["Min-Priority Queue (Binary Heap / Fibonacci Heap)", "Stack", "FIFO Queue", "Singly Linked List"], answer: "Min-Priority Queue (Binary Heap / Fibonacci Heap)" },
    { level: "Level 2", question: "Which shortest path algorithm can handle graphs containing negative edge weights?", options: ["Bellman-Ford Algorithm", "Dijkstra's Algorithm", "Breadth-First Search", "Prim's Algorithm"], answer: "Bellman-Ford Algorithm" },
    { level: "Level 2", question: "What is the time complexity of Bellman-Ford Algorithm for a graph with V vertices and E edges?", options: ["O(V * E)", "O(V + E)", "O(V^3)", "O(E log V)"], answer: "O(V * E)" },
    { level: "Level 2", question: "What algorithm computes all-pairs shortest paths in a weighted directed graph?", options: ["Floyd-Warshall Algorithm", "Dijkstra's Algorithm", "Kahn's Algorithm", "Depth-First Search"], answer: "Floyd-Warshall Algorithm" },
    { level: "Level 2", question: "What is the time complexity of Floyd-Warshall Algorithm?", options: ["O(V^3)", "O(V^2)", "O(V * E)", "O(E log V)"], answer: "O(V^3)" },
    { level: "Level 2", question: "What is a Minimum Spanning Tree (MST)?", options: ["A subset of graph edges that connects all vertices together with minimum total edge weight and no cycles", "A tree containing maximum edge weights", "A shortest path tree from single source", "A directed acyclic subtree"], answer: "A subset of graph edges that connects all vertices together with minimum total edge weight and no cycles" },
    { level: "Level 2", question: "Which algorithm finds a Minimum Spanning Tree using a Greedy edge-sorting and Disjoint Set (Union-Find) approach?", options: ["Kruskal's Algorithm", "Prim's Algorithm", "Dijkstra's Algorithm", "Floyd's Algorithm"], answer: "Kruskal's Algorithm" },
    { level: "Level 2", question: "Which algorithm builds a Minimum Spanning Tree by growing a tree vertex by vertex starting from an arbitrary root node?", options: ["Prim's Algorithm", "Kruskal's Algorithm", "Bellman-Ford Algorithm", "Tarjan's Algorithm"], answer: "Prim's Algorithm" },
    { level: "Level 2", question: "What is Disjoint Set Union (DSU / Union-Find) data structure used for?", options: ["Tracking a set of elements partitioned into non-overlapping subsets and determining set connectivity efficiently", "Managing call stacks in recursion", "Sorting numbers in non-linear time", "Storing key-value string pairs"], answer: "Tracking a set of elements partitioned into non-overlapping subsets and determining set connectivity efficiently" },
    { level: "Level 2", question: "Which two optimizations bring Disjoint Set Union (DSU) operations near constant O(α(N)) time?", options: ["Path Compression and Union by Rank / Size", "Binary Search and Quick Sort", "Linear Probing and Double Hashing", "Top-down Memoization and Tabulation"], answer: "Path Compression and Union by Rank / Size" },
    { level: "Level 2", question: "What is Topological Sorting in Graph Theory?", options: ["A linear ordering of vertices in a DAG such that for every directed edge u -> v, u comes before v", "Sorting graph vertices by their numerical values", "Traversing graph in depth-first order only", "Finding connected components in undirected graph"], answer: "A linear ordering of vertices in a DAG such that for every directed edge u -> v, u comes before v" },
    { level: "Level 2", question: "Topological Sorting can ONLY be performed on which type of Graph?", options: ["Directed Acyclic Graph (DAG)", "Undirected Cyclic Graph", "Complete Weighted Graph", "Bipartite Graph"], answer: "Directed Acyclic Graph (DAG)" },
    { level: "Level 2", question: "Which algorithm computes Topological Sort using BFS and in-degree counts?", options: ["Kahn's Algorithm", "Dijkstra's Algorithm", "Kosaraju's Algorithm", "Tarjan's Algorithm"], answer: "Kahn's Algorithm" },
    { level: "Level 2", question: "What is an AVL Tree?", options: ["A self-balancing Binary Search Tree where the height difference between left and right subtrees is at most 1", "A complete tree with max heap properties", "A 2-3-4 tree implementation", "An unweighted tree structure"], answer: "A self-balancing Binary Search Tree where the height difference between left and right subtrees is at most 1" },
    { level: "Level 2", question: "What operations are used to restore balance in an AVL Tree after insertion/deletion?", options: ["Tree Rotations (LL, RR, LR, RL)", "Path Compression", "Heapify Up/Down", "Re-hashing"], answer: "Tree Rotations (LL, RR, LR, RL)" },
    { level: "Level 2", question: "What is a Red-Black Tree?", options: ["A self-balancing BST where each node contains an extra bit for color (Red or Black) ensuring logarithmic operations", "A tree with red root and black leaf nodes only", "A graph representation of trees", "An array-based heap tree"], answer: "A self-balancing BST where each node contains an extra bit for color (Red or Black) ensuring logarithmic operations" },
    { level: "Level 2", question: "What is the maximum height of a Red-Black Tree with N nodes?", options: ["2 * log2(N + 1)", "N", "log2(N)", "N^2"], answer: "2 * log2(N + 1)" },
    { level: "Level 2", question: "What is a Trie (Prefix Tree)?", options: ["A tree-like data structure used to efficiently store and retrieve keys in dynamic set of strings", "A 3-way balance tree", "A complete priority queue", "A compressed array list"], answer: "A tree-like data structure used to efficiently store and retrieve keys in dynamic set of strings" },
    { level: "Level 2", question: "What is the primary time complexity advantage of Trie search for a key of length 'L'?", options: ["O(L)", "O(N log N)", "O(N * L)", "O(1) regardless of length"], answer: "O(L)" },
    { level: "Level 2", question: "What is a Segment Tree used for?", options: ["Answering range queries (e.g., sum, min, max) and point updates in array efficiently in O(log N) time", "Storing key-value records on disk", "Sorting strings alphabetically", "Finding strongly connected components"], answer: "Answering range queries (e.g., sum, min, max) and point updates in array efficiently in O(log N) time" },
    { level: "Level 2", question: "What is a Fenwick Tree (Binary Indexed Tree / BIT)?", options: ["Data structure that efficiently updates elements and calculates prefix sums in a numerical array in O(log N) time", "A balanced binary search tree with colors", "A priority queue implemented via array", "A compressed Trie"], answer: "Data structure that efficiently updates elements and calculates prefix sums in a numerical array in O(log N) time" },
    { level: "Level 2", question: "Which technique resolves hash collisions by chaining multiple elements colliding at the same index into a linked list?", options: ["Separate Chaining", "Linear Probing", "Quadratic Probing", "Double Hashing"], answer: "Separate Chaining" },
    { level: "Level 2", question: "Which collision resolution technique searches sequentially for the next available slot in the array?", options: ["Linear Probing", "Separate Chaining", "Cuckoo Hashing", "Re-hashing"], answer: "Linear Probing" },
    { level: "Level 2", question: "What is Primary Clustering issue in Hash Tables?", options: ["Tendency for long runs of occupied slots to build up in open addressing (Linear Probing), degrading search time", "Chain length exceeding limit in separate chaining", "Memory leak in dynamic array resizing", "Duplicate key insertion"], answer: "Tendency for long runs of occupied slots to build up in open addressing (Linear Probing), degrading search time" },
    { level: "Level 2", question: "What is the Load Factor of a Hash Table?", options: ["Ratio of total stored elements (n) to total hash table capacity (m)", "Number of hash collisions logged", "Memory size of hash key", "Number of empty slots remaining"], answer: "Ratio of total stored elements (n) to total hash table capacity (m)" },
    { level: "Level 2", question: "What typically happens when Load Factor exceeds a specified threshold (e.g., 0.75)?", options: ["Rehashing (allocating larger array and re-inserting all existing elements)", "Throwing Stack Overflow error", "Deleting old elements automatically", "Switching to linear search"], answer: "Rehashing (allocating larger array and re-inserting all existing elements)" },
    { level: "Level 2", question: "Which non-comparison sorting algorithm counts occurrences of each distinct element to compute position in output?", options: ["Counting Sort", "Quick Sort", "Merge Sort", "Heap Sort"], answer: "Counting Sort" },
    { level: "Level 2", question: "What is the time complexity of Counting Sort when maximum value K is O(N)?", options: ["O(N + K)", "O(N log N)", "O(N^2)", "O(K log N)"], answer: "O(N + K)" },
    { level: "Level 2", question: "Which sorting algorithm processes individual digits from least significant to most significant using a stable sort sub-routine?", options: ["Radix Sort", "Bucket Sort", "Insertion Sort", "Shell Sort"], answer: "Radix Sort" },
    { level: "Level 2", question: "Which sorting algorithm distributes elements into buckets and then sorts each bucket individually?", options: ["Bucket Sort", "Counting Sort", "Heap Sort", "Bubble Sort"], answer: "Bucket Sort" },
    { level: "Level 2", question: "What is Heap Sort?", options: ["A comparison-based sorting algorithm that uses a Binary Heap data structure to build max-heap and extract max element repeatedly", "Sorting elements in dynamic memory heap", "A recursive divide and conquer sorting method", "A bucket distribution sort"], answer: "A comparison-based sorting algorithm that uses a Binary Heap data structure to build max-heap and extract max element repeatedly" },
    { level: "Level 2", question: "What is the time complexity of building a Binary Heap from an array of N elements (Heapify process)?", options: ["O(N)", "O(N log N)", "O(N^2)", "O(log N)"], answer: "O(N)" },
    { level: "Level 2", question: "What is the overall worst-case time complexity of Heap Sort?", options: ["O(N log N)", "O(N^2)", "O(N)", "O(log N)"], answer: "O(N log N)" },
    { level: "Level 2", question: "What is Backtracking algorithmic paradigm?", options: ["A systematic search technique that incrementally builds candidates and abandons a candidate ('backtracks') as soon as it determines it cannot yield a valid solution", "Storing intermediate state in memo matrix", "Greedy selection at each step", "Dividing problem into equal halves"], answer: "A systematic search technique that incrementally builds candidates and abandons a candidate ('backtracks') as soon as it determines it cannot yield a valid solution" },
    { level: "Level 2", question: "Which classical problem is a standard candidate for Backtracking strategy?", options: ["N-Queens Problem / Sudoku Solver", "Single Source Shortest Path", "Minimum Spanning Tree", "Binary Search in sorted array"], answer: "N-Queens Problem / Sudoku Solver" },
    { level: "Level 2", question: "What is the Sliding Window Technique?", options: ["An optimization technique using a defined window over a sequence to reduce nested loops from O(N^2) to O(N)", "Rotating array elements by K positions", "A GUI window rendering system", "Tree traversal algorithm"], answer: "An optimization technique using a defined window over a sequence to reduce nested loops from O(N^2) to O(N)" },
    { level: "Level 2", question: "What is the Two-Pointer Technique typically used for?", options: ["Searching pairs in a sorted array or processing linked lists efficiently using two indices/pointers", "Replacing binary tree pointers", "Managing 2D matrices only", "Implementing hash functions"], answer: "Searching pairs in a sorted array or processing linked lists efficiently using two indices/pointers" },
